MEDIA_CN;MEDIA_CH;MEDIA_LP;MEDIA_MT;MEDIA_RED;TIPO;INSE
454.23;540.58;495.69;447.63;522.00;2;1
469.84;548.23;506.62;454.49;547.57;2;1
461.43;542.51;494.29;431.89;531.34;2;1
519.96;598.38;547.14;505.51;656.20;1;1
528.77;613.67;554.76;531.57;610.93;1;1
465.58;552.9;487.66;449.76;558.40;2;1
459.95;548.55;503.3;433.66;522.42;2;1
463.67;550.85;501.19;457.37;535.58;2;1
452.47;525.45;470.94;426.87;523.00;2;1
472.22;551.18;503.18;445.17;550.48;2;1
482.81;557.46;502.62;460.72;595.48;1;1
506.76;583.63;519.36;484.3;670.75;1;1
461.98;532.22;502.18;498.08;630.96;1;1
444.71;528.79;465.76;437.54;512.92;2;1
431.01;512.61;470.55;428.66;505.61;2;1
438.95;525.64;477.45;422.86;510.97;2;1
490.95;571.83;523.63;472.72;561.74;1;1
445.09;523.55;473.33;424.53;513.46;2;1
441.39;528.64;472.01;420.77;496.13;2;1
420.63;524.66;436.61;419.03;479.13;2;1
467.49;556.52;503.1;455.62;604.21;2;1
441.8;526.89;466.02;413.44;504.58;2;1
441.74;531.32;465.17;411.73;516.61;2;1
439.64;534.9;468.25;444.79;497.39;2;1
488.07;579.2;521.22;474.48;645.38;1;1
499.13;578.7;522.34;497.14;613.65;1;1
438.87;512.4;454.53;416.76;498.61;2;1
442.6;527.51;477.05;439.06;524.19;2;1
528.36;596.4;537.63;508.01;627.94;1;1
520.77;609.89;525.04;483.72;580.00;1;1
468.98;550.96;498.31;466.35;554.40;1;1
499.35;567.19;510.45;491.68;583.23;1;1
518.76;594.54;526.08;541.14;597.60;1;1
462.68;544.76;485.87;431.14;550.65;2;1
443.92;518.76;455.39;432.45;502.81;2;1
452.27;532.05;476.87;434.48;540.77;2;1
436.5;538.56;453.91;399.12;482.00;2;1
518.3;598.48;537.4;504.68;645.23;1;1
533.06;602.53;537.3;532.64;670.77;1;1
530.93;603.6;539.97;523.75;679.13;1;1
528.59;597.73;553.9;536.96;655.71;1;1
523.96;600.73;542.41;531.54;648.62;1;1
539.91;616.17;539.14;534.89;706.92;1;1
496.37;583.63;519.44;508.73;622.63;1;1
482.3;560.99;514.08;473.17;573.91;1;1
511.28;602.05;536.57;511.57;604.24;1;1
440.71;559.54;488.41;462.25;532.00;2;1
435.24;516.86;460.34;412.02;474.74;2;1
450.91;529.31;470.44;405.21;520.00;2;1
397.2;535.61;471.08;407.65;476.00;2;1
454.49;522.22;455.69;426.06;519.09;1;1
478.02;552.89;500.25;449.13;589.41;1;1
484.99;563.08;486.16;464.99;544.32;1;1
438.24;515.5;453.45;405.99;452.49;2;1
479.06;527.09;470.23;441.7;516.36;1;1
429.13;515.08;452.88;427.54;518.40;2;1
482.51;550.19;486;437.23;555.56;1;1
481.2;543.1;493.1;446.84;492.00;1;1
427.87;493.31;441.76;450.16;485.71;2;1
436.22;511.63;457.3;418.9;497.82;2;1
424.26;508.57;449.03;413.17;487.44;2;1
437.89;517.11;470.65;421.25;528.83;2;1
435.84;494.38;451.01;414.25;426.67;2;1
449.07;537.72;475.88;425.86;512.31;2;1
523.9;598.48;530.98;515.53;700.87;1;1
484.12;557.97;507.89;471.24;579.23;2;1
449.05;527.7;491.09;447.42;543.53;1;1
439.78;520.36;461.61;404.72;507.91;2;1
460.1;524.33;473.73;421.03;484.44;2;1
474.81;574.56;513.81;471.16;685.45;1;1
442.8;531.85;477.74;424.34;505.63;2;1
504.73;600.91;529.96;493.08;568.89;1;1
472.07;555.33;488.59;448.17;543.75;1;1
471.89;572.66;538.72;463.86;664.29;1;1
439.59;516.19;465.53;429.59;479.47;2;1
502.67;569;519.37;471.91;591.30;1;1
441.75;526.03;464.23;430.21;492.47;2;1
499.59;577.72;524.14;493.17;613.57;1;2
550.83;609.73;552.5;545.12;699.43;1;1
479.04;581.6;521.27;470.25;580.91;1;1
517.82;579.75;535.39;512.76;621.21;1;1
531.3;593.84;535.89;501.91;663.33;1;2
589.54;633;546.79;586.9;761.38;1;2
455.3;533.35;480.38;427.12;538.68;2;1
448.42;529.53;475.34;418.53;509.76;2;1
569.98;625.74;577.84;624.13;776.00;1;1
443.5;523.57;462.19;430.81;504.94;2;1
450.64;529.44;470.73;420.32;504.29;2;1
433.9;520.05;465.33;436.04;494.16;2;1
471.82;558.57;504.79;464.8;550.11;2;1
466.78;548.76;489.12;456.34;537.19;2;1
433.11;503.81;443.96;396.85;447.56;2;1
469.19;567.47;508.61;468.23;545.33;1;1
448.7;539.97;485.46;436.56;519.53;2;1
459.04;540.76;486.65;448.96;522.28;2;1
442.97;539.29;493.25;402.7;569.33;1;1
431.82;513.89;461.7;423.41;474.78;2;1
445.11;545.2;484.05;438.99;523.77;2;1
436.36;517.27;462.99;429.79;467.76;2;1
418.78;501.31;434.67;405.45;468.12;2;1
453.42;540.25;494.6;428.83;560.00;1;1
454.99;532.35;477.81;426.14;503.64;1;1
526.95;599.88;537.9;506.83;642.86;1;1
510.43;582.76;522;459.91;613.33;1;1
440.93;533.5;475.03;419.89;525.57;2;1
442.49;527.16;470.6;426.27;507.61;2;1
515.67;600;544.58;519.24;631.84;1;1
479.6;567.89;517.05;500.45;612.00;1;1
485.38;555.84;499.61;474.77;584.80;1;1
508.67;573.89;522.14;486.04;573.16;1;1
444.15;543.83;482.4;424.32;484.35;2;1
507.43;587.69;540.11;494.41;600.00;1;1
548.35;615.05;557.64;560.11;648.32;1;1
534.43;604.04;560.47;514.88;630.37;1;2
486.61;584.3;508.35;474.33;522.67;1;1
504.35;576.92;532.73;514.97;584.38;1;1
457.98;541.55;485.59;437.29;522.26;2;1
457.01;540.66;481.95;443.47;512.20;2;1
434.11;525.55;467.49;419.45;501.65;2;1
443.58;532.06;463.54;417.68;527.87;2;1
518.23;588.2;523.78;469.34;629.00;1;2
483.75;570.18;511.92;497.12;554.05;1;1
481.58;560.38;530.61;480.52;582.35;1;1
448.38;525.92;473.43;424.78;491.30;2;1
458.47;539.36;479.35;446.82;516.44;2;1
444.28;521.16;464.67;433.89;471.03;2;1
484.23;549.48;498.76;475.58;560.00;1;1
422.61;520.68;463.47;417.58;493.47;2;1
440.09;543.47;481.92;437.13;518.33;2;1
478.85;554.61;511.67;489.45;611.82;1;1
497.08;576.83;517.41;468.68;615.56;1;1
447.3;531.22;477.74;422.71;493.07;2;1
464.19;553.09;490.19;442.89;547.78;2;1
539.47;618.43;559.27;541.12;605.26;1;1
524.46;564.8;532.09;477.26;603.64;1;1
463.52;557.1;499.52;460.65;565.57;2;1
462.2;536.47;476.74;437.91;527.27;2;1
523.16;593.92;533.46;511.57;716.54;1;1
560.54;627.48;567.79;567.99;760.87;1;1
538.8;608.24;551.91;523.38;713.48;1;1
480.29;564.52;515.08;470.9;595.47;2;1
458.42;552.22;495.51;449.88;517.71;2;1
445.44;531.48;459.27;431.14;500.34;2;1
435.66;511.64;470.76;431.99;474.50;2;1
446.64;528.25;481.24;432.73;554.52;2;1
423.76;528.55;448.85;409.03;474.29;2;1
453.02;534.21;468.13;421.9;531.76;2;1
442.61;539.8;477.83;433.22;547.62;2;1
442.34;534.33;478.29;439.26;544.53;2;1
433.12;509.09;452.06;397.44;493.73;2;1
475.47;532.15;458.33;449.81;496.00;1;1
434.4;518.75;457.24;424.39;465.24;2;1
510.3;588.03;530.04;492.34;640.00;1;1
445.62;539.92;473.89;430.38;506.37;2;1
509.15;578.24;535.6;508.75;586.00;1;1
437.62;529.19;470.64;422;512.07;2;1
458.65;546.67;483.26;452.11;574.93;2;1
472.38;564.9;506.34;442.16;577.78;1;1
493.24;578.44;521.87;488.08;520.00;1;1
449.12;528.85;462.21;416.21;475.58;2;1
504.22;548.47;494.05;518.19;540.80;1;1
493.67;576.47;520.07;489.36;590.63;1;1
535.89;559.38;526.69;500.11;613.64;1;2
458.31;537.6;485.9;439.15;522.21;2;1
540.51;590.28;539.03;529.22;590.63;1;2
474.29;547.24;494.73;463.15;556.82;2;1
448.69;523.28;471.47;431.03;504.42;2;1
555;621.86;562.12;525.53;667.00;1;1
460.55;532.35;474.99;417.84;508.24;1;1
488.18;553.79;490.22;487.96;536.15;1;2
466.87;557.4;479.32;443.35;549.23;1;1
498.12;584.04;503.81;520.66;588.24;1;1
447.79;533.95;472.39;433.09;530.30;2;1
446.08;523.83;464.66;410.98;498.75;2;1
434.07;485.16;434.05;409.91;464.44;2;1
424.16;504.89;443.97;402.06;482.73;2;1
424.21;534.47;449.35;419.85;529.09;2;1
476.97;576.59;516.18;457.92;570.22;1;1
492.71;568.58;514.63;466.58;547.50;1;1
523.15;599.8;540.13;505.58;654.09;1;2
533.92;600.91;559.55;531.32;653.03;1;2
495.81;556.33;520.23;423.94;581.18;1;2
532.9;598.03;545.57;522.44;651.69;1;2
442.85;520.75;459.25;413.7;486.92;2;1
505.66;566.59;517.52;483.7;568.21;1;1
497.98;571.37;522.32;466.1;587.41;1;2
558.4;640.42;586.77;574.78;705.27;1;2
526.32;584.5;535.02;502.8;608.00;1;2
520.44;600.49;554.82;523.14;611.07;1;1
446.44;527.52;473.89;429.16;537.53;2;1
436.86;514.59;448.41;409.79;505.76;2;1
449.6;529.02;478.65;414.38;510.07;2;1
439.24;520.2;469.73;422.69;500.98;2;1
441.39;528.26;483.87;430.96;521.92;2;1
455.48;525.52;476.91;430.76;554.12;2;1
434.01;543.59;484.06;409.81;538.18;2;1
439.62;499.12;455.96;411.58;487.83;2;1
455.95;523.66;473.13;441.74;531.93;2;1
427.85;515.52;463.94;431.02;495.93;2;1
445.39;521.97;471.4;419.49;506.80;2;1
443.73;521.26;460.96;414.57;492.80;2;1
468.23;542.49;497.17;449.47;550.17;2;1
452.35;537.53;478.5;431.12;517.85;2;1
450.17;524.47;475.97;417.76;527.86;2;1
440.6;511.36;463.09;404.8;504.80;2;1
444.48;527.67;476.41;427.53;539.00;2;1
443.51;518.7;442.09;407.75;507.41;2;1
446.71;523.15;475.8;423.19;506.27;2;1
454.8;530.41;478.94;430.11;530.77;2;1
443.84;541.25;477.27;426.11;514.55;2;1
436.85;513.32;459.13;416.22;471.88;2;1
460.48;546.71;485.6;429.22;525.81;2;1
457.51;538.95;488.47;435.3;536.19;2;1
423;482.91;435.33;400.85;457.45;2;1
448.07;512.92;454.19;419.88;501.21;2;1
435.72;519.45;464.79;410.2;491.21;2;1
455.62;530.27;461.46;396.57;534.81;2;1
445.27;520.61;457.07;420.32;518.05;2;1
487.1;575.79;527.66;467.17;646.81;1;1
465.69;548.28;505.71;478.96;569.58;1;1
442.66;518.85;472.68;434.93;520.57;2;1
452.4;528.92;471.98;431.4;529.29;2;1
428.39;515.19;458.19;401.44;482.06;2;1
433.9;517.35;455.18;410.6;489.54;2;1
461.76;520.8;444.78;409.57;526.00;2;1
447.67;535.88;483.6;424.73;551.96;2;1
428.17;513.95;468.62;403.27;466.47;2;1
438.43;513.26;462.89;414.48;541.25;2;1
414.99;481.73;435.04;391.27;486.25;2;1
467.37;555.39;506.67;442.49;574.62;2;1
451.97;521.37;468.06;411.42;509.55;2;1
425.66;525.04;460.59;412.36;493.85;2;1
422.1;504.34;442.92;413.84;460.71;2;1
475;540.26;479.85;458.15;485.58;2;1
430.08;511.86;454.99;410.05;490.77;2;1
443.02;516.21;451.85;424.58;484.27;2;1
433.29;527.48;461.64;452.36;483.83;2;1
435.91;496.79;436.47;401.38;489.66;2;1
445.15;512.77;464.82;432.31;479.07;2;1
592.25;654.9;595.87;599.45;775.38;1;2
452.86;546.32;490.39;479.26;556.91;1;1
441.6;523.62;462.78;423.97;472.22;2;1
480.25;546.33;498.23;478.42;530.00;2;1
512.73;599.68;533.22;534.58;580.00;1;1
546.15;614.8;553.19;549.21;664.30;1;2
425.36;506.04;448.23;431.77;453.62;2;1
445.17;527.96;475.67;426.64;519.66;2;1
509.64;572.18;520.53;493.9;594.88;1;2
468.67;563.44;501.95;449.96;525.54;2;1
467.21;571.31;515.68;469.45;569.60;1;2
448.03;526.02;464.63;428.76;495.97;2;1
453.27;516.81;469.2;428.01;519.48;2;1
464.87;542;487;447.88;564.61;2;1
439.32;505.47;463.91;412.51;434.21;2;1
440.84;507.01;451.31;437.85;459.33;2;1
449.18;523.57;453.84;407.8;482.04;2;1
397.45;467.14;412.92;406.04;409.09;2;1
432.4;488.46;431.74;422.31;453.79;2;1
482.05;568.52;511.98;473.31;548.83;1;1
432.87;516.42;459.4;412.62;460.13;2;1
413.19;518.75;425.14;414.58;438.57;2;1
415.94;497.77;414.95;387.07;376.67;2;1
440.75;539.75;474.34;443.3;528.43;2;1
447.47;535.76;491.89;446.07;542.86;2;1
424.59;500.18;437.05;421.58;470.30;2;1
434.01;482.9;427.93;409.29;415.33;2;1
432.64;515.55;443.1;430.94;480.59;2;1
440.36;509.69;465.66;430.6;440.00;2;1
449.04;529.88;452.54;425.34;480.00;2;1
430.24;499.21;438.02;427.05;497.14;2;1
443.08;531.45;457.1;421.43;480.00;2;1
399.96;489.91;421.95;392.03;413.33;2;1
437.11;515.09;442.43;413.08;446.43;2;1
464.53;549.66;483.39;466.82;568.96;2;1
559.15;614.69;551.63;548.86;654.29;1;2
439.15;550.76;458.01;442.27;484.35;2;1
491.83;560.99;505.22;463.25;566.67;1;1
453.48;527.78;470.66;432.24;482.15;2;1
447.14;530.18;460.86;413.01;502.35;2;1
425.91;500.37;445.63;430.09;461.11;2;1
445.03;538.35;481.58;440.66;502.96;2;1
434.1;505.83;441.05;442.5;427.27;2;1
455.9;540.24;491.02;466.82;536.98;2;1
428.7;518.33;449.03;430.42;473.45;2;1
435.73;527.87;464.01;415.12;476.00;2;1
431.85;487.53;439.52;400.56;418.42;2;1
440.99;508.44;448.41;436.52;473.33;2;1
469.6;525.72;467.94;445.81;509.28;1;1
443.67;525.8;459.7;437.41;488.53;2;1
446.97;517.4;447.37;428.25;508.42;2;1
437.2;533.68;465.83;421.04;487.59;2;1
441.23;529.44;460.37;424.72;444.29;2;1
439.7;520.99;468.5;436.46;452.00;2;1
521.17;587.64;523.42;499.03;587.37;1;2
427.44;487.63;441.4;417.89;464.38;2;1
451.74;543.12;474.26;440.36;510.36;2;1
493.77;558.56;492.38;489.36;552.86;1;2
600.91;646.51;576.7;665.89;664.85;1;2
601.76;638.37;567.88;658.05;664.65;1;2
499.1;583.87;547.48;484.73;632.31;1;1
447.82;532.44;475.15;452.29;520.52;2;1
460.01;536.89;474.35;458.02;504.33;2;1
455.34;538.02;488.33;460.41;547.07;2;1
526.23;595.94;540.47;523.65;649.52;1;1
468.01;556.89;477.6;469.15;519.19;2;1
428.81;512.99;445.67;417.23;473.49;2;1
444.94;506.96;450.96;409.72;483.67;2;1
428.23;491.18;426.32;405.58;435.00;2;1
394.88;487.46;428.49;393.9;428.00;2;1
449.73;526.51;463.88;429.48;487.83;2;1
433.2;525.15;425.77;417.99;480.71;2;1
437.44;515.74;464.06;427.72;465.60;2;1
430.64;517.49;461;411.49;493.91;2;1
433.17;512.27;447.6;426.27;463.33;2;1
414.2;504.99;444.87;393.14;451.58;2;1
424.66;499.24;450.11;433.97;459.20;2;1
477.88;567.42;504.18;467.52;540.61;2;1
450.14;544.97;483.8;442.78;512.19;2;1
452.87;526.26;462.09;431.05;502.80;2;1
436.46;515.63;464.12;427.61;474.05;2;1
438.41;501.98;440.79;415.07;429.60;2;1
408.3;498.04;440.57;427.43;492.00;2;1
433.85;508.39;448.95;434.39;444.29;2;1
430.25;529.65;475.37;407;564.62;2;1
424.77;506.5;443.76;427.01;447.62;2;1
427.63;516.36;447.87;426.93;490.45;2;1
429.82;510.11;456.31;450.7;444.76;2;1
457.58;508.69;461.53;421.73;462.75;2;1
499.45;580.06;528.11;500.98;562.98;1;1
466.64;552.03;496.14;473.5;514.94;2;1
422.15;516.47;468.03;414.18;461.25;2;1
424.65;504.32;460.15;393.57;472.73;2;1
436.69;512.38;464.76;418.76;461.56;2;1
510.74;579.06;527.11;510.02;582.06;1;1
426.85;479.46;442.41;408.5;416.00;2;1
431.87;518.48;447.25;414.15;463.72;2;1
434.63;516.25;449.57;421.71;444.65;2;1
460.32;534.09;473.05;430.86;492.08;2;1
434.68;498.24;423.63;407.78;415.35;2;1
441.68;529.43;469.28;426.82;511.80;2;1
428.06;496.91;427.45;408.89;451.76;2;1
423.87;503.88;440.67;423.86;455.83;2;1
498.52;587.63;528.2;479.07;610.83;1;1
441.49;512.16;443.26;435.93;468.44;2;1
447.92;519.35;471.18;424.81;497.50;2;1
450.04;527.44;474.69;431.73;505.25;2;1
537.56;601.38;548.49;544.57;666.58;1;1
426.91;527.89;455.55;439.52;486.32;2;1
423.24;499.82;446.94;401.2;444.80;2;1
446.96;512.02;456.55;435.61;441.38;2;1
421.66;489.36;436.79;404.73;397.50;2;1
440.16;526.46;449.56;396.27;471.67;2;1
407;511.01;438.39;400.31;453.33;2;1
423.55;523.84;458.44;429.35;465.00;2;1
435.12;512.49;421.83;422.69;463.45;2;1
446.3;536.49;487.48;408.64;500.00;2;1
429.74;524.72;446.62;436.91;470.48;2;1
422.23;528.21;448.13;409.91;435.24;2;1
424.47;492.57;427.88;418.31;445.00;2;1
428.87;489.41;423.41;426.98;425.38;2;1
428.25;499.56;450.64;426.24;485.81;2;1
463.45;549.3;456.04;454.71;496.36;1;1
411.38;517.63;467.52;417.99;477.78;1;1
419.75;483.63;426.45;389.94;400.00;2;1
431.24;540.94;457.92;436.63;444.00;2;1
432.85;534.17;476.24;435.85;521.59;2;1
443.23;530.33;448.46;445.06;502.00;2;1
457.37;525.25;463.73;427.44;434.74;2;1
634.39;660.89;604.63;684.07;729.41;1;1
546.77;615.63;570.71;586.63;611.44;1;2
560.85;618.1;572.08;563.08;654.48;1;2
508.5;550.92;523.19;528.84;588.57;1;2
586.49;614.51;556.97;568.8;678.57;1;2
594.39;645.96;587.86;630;697.56;1;2
557.72;614.59;567.52;573.68;706.90;1;2
511.61;565.02;539.53;484.63;595.56;1;2
629.53;662.47;618.12;681.55;776.00;1;2
479.32;559.88;519.9;467.25;536.67;1;1
570.8;628.96;560.58;570.02;702.61;1;2
500.95;577.51;531.84;493.52;577.92;2;1
551.77;606.06;553.7;602.59;651.82;1;2
608.83;654.38;600.08;657.33;746.51;1;2
442.18;530.19;468.05;431.37;476.54;2;1
457.79;545.97;486.53;441.31;527.76;2;1
451.05;531.83;481.73;445.04;478.12;2;1
449.06;532.3;482.46;446.02;476.74;2;1
439.2;500.59;460.54;416.42;405.33;2;1
459.11;541.85;489.88;431.2;509.99;2;1
469.19;540.49;487.22;441.99;498.49;2;1
443.33;519.72;469.43;434.25;490.54;2;1
422.96;510.06;462.9;404.41;479.11;2;1
534.5;606.36;548.22;544.57;594.85;1;1
467.2;550.51;495.74;454.53;533.41;2;1
460.23;533.58;479.16;416.71;550.00;1;2
459.45;550.63;495.18;435.38;522.29;2;1
462.08;545.45;492.69;447.09;511.25;2;1
414.48;486.17;430.56;401.16;387.86;2;1
459.25;554.17;490.56;458.82;518.77;2;1
420.43;515.5;448.08;409.48;444.38;2;1
443.41;521.84;470.47;448.78;476.84;2;1
425.22;520.67;439.57;401.62;476.19;2;1
438.02;505.71;440.2;421.18;463.78;2;1
441.62;519.22;454.56;435.37;470.77;2;1
442.01;541.21;463.85;434.32;483.78;2;1
502.21;571.61;515.95;498.77;591.76;1;1
457.98;550.33;518.12;444.94;555.29;1;1
466.41;534.29;483.45;449.49;483.78;1;1
443.58;511.18;459.89;417.19;530.00;2;1
461.85;545.24;481.94;445.09;536.82;2;1
438.94;521.31;452.51;433.81;472.29;2;1
425.64;503.72;443.23;406.07;480.00;2;1
405.46;470.94;411.98;393.7;350.40;2;1
429.11;505.06;439.57;421.96;443.65;2;1
439.34;513.67;449.15;430.65;473.61;2;1
443.16;547.1;486.65;458.56;530.45;2;1
419.98;484.9;409.89;420.61;466.00;2;1
521.76;599.43;526.31;519.93;627.10;1;1
477.73;577.07;517.79;467.86;575.74;1;1
477.87;558.28;508.86;463.49;589.78;2;1
440.16;527.58;474.63;436.65;497.04;2;1
444;512.04;460.89;435.91;502.73;1;1
436.41;515;465.2;430.93;487.41;2;1
447.44;536.61;480.7;435.93;504.39;2;1
430.28;513.65;443.69;429.86;468.73;2;1
421.41;456.18;398.08;393.45;428.00;2;1
417.58;500.78;447.89;415.81;447.37;2;1
485.51;555.96;508.77;471.38;594.00;1;1
511.35;587.83;524.81;520.76;612.38;1;1
567.06;621.98;566.81;578.75;635.60;1;2
444.9;520.55;457.13;426.12;483.13;2;1
475.35;559.01;499.8;475.5;551.11;1;1
443.72;527.1;476.83;451.72;474.07;2;1
439.56;530.53;479.05;433.24;519.29;2;1
485.66;553.42;524.11;464.38;595.00;1;1
471.22;588.77;520.18;463;590.00;1;1
443.34;526.96;472.67;438.13;504.80;2;1
518.04;598.13;532.19;498.78;606.89;1;1
421.34;503.99;443.39;445.33;530.00;2;1
412.43;522.65;455.77;420.57;453.64;2;1
476.19;511.06;479.64;471.46;580.00;1;1
472.77;531.42;484.45;418.79;551.76;1;1
460.76;581.11;508.6;460.87;588.89;1;1
427.75;505.17;441.86;433.5;479.82;2;1
470.68;568.95;507.18;451.98;534.37;1;1
411.19;536.19;468.21;428.42;432.86;2;1
430.41;493.56;441.84;407.36;446.92;2;1
459.49;556.96;493.72;453.49;556.73;2;1
437.73;542.79;486.04;436.7;565.38;2;1
546.13;589.2;548.14;544.06;632.86;1;1
475.99;560;501.96;457.29;580.40;2;1
435.18;518.2;460.03;418.47;475.34;2;1
441.43;515.6;462.31;427.42;486.03;2;1
436.28;520.38;460.34;429.59;478.80;2;1
491.5;563.09;500.32;442.59;603.64;1;1
443.18;516.98;459.85;429.97;487.45;2;1
487.55;581.76;526.84;471.77;561.68;1;1
441.02;523.3;461.23;425.11;489.75;2;1
431.01;520.44;461.87;421.66;497.93;2;1
430.63;509.14;447.66;413.3;462.95;2;1
436.4;506.29;447.58;410.66;480.95;2;1
514.43;591.31;529.32;538.66;629.68;1;1
480.33;595.11;517.73;475.87;595.00;1;1
458.58;534.64;481.82;448.44;556.76;1;1
439.06;518.09;446.26;417.03;464.00;2;1
436.19;523.02;460.63;428.38;496.23;2;1
481.55;582.96;519.68;465.07;534.55;1;1
489.84;569.14;493.08;472.67;565.00;1;1
480.37;572.23;518.31;479.07;631.67;1;1
454.32;525.3;478.05;435.52;546.00;1;1
484.73;573.86;513.04;464.61;598.10;1;1
536.45;607.09;541.04;556.16;641.33;1;1
497.6;567.24;505.51;477.78;590.43;1;1
442.84;531.88;461.38;425.38;506.25;2;1
455.03;556.37;504.23;431.22;550.53;1;1
477.24;559.23;509.4;483.12;587.08;1;1
441.36;518.17;461.99;426.95;528.57;2;1
432.86;514.98;437.85;407.59;478.86;2;1
442.89;525.45;459.74;431.86;529.13;2;1
447.62;527.19;475.53;463.45;516.57;2;1
445.53;554.26;505.58;410.9;628.00;1;1
518.66;590.64;524.53;525.37;656.47;1;1
444.79;530.74;467.23;456.91;487.17;2;1
446.57;520.51;447.09;404.35;481.29;2;1
441.56;520.91;457.2;433.78;477.82;2;1
443.74;514.33;455.18;437.33;509.78;2;1
447.42;510.7;454.7;413.83;480.77;2;1
422;499.3;437.58;416.37;438.35;2;1
444.19;522.63;456;457.22;532.84;2;1
461.31;539.25;470.08;483.61;521.94;2;1
443.41;531.16;460.04;442.99;488.57;2;1
439.99;522.63;449.86;425.65;480.74;2;1
442.03;532.88;467.62;435.79;511.82;2;1
475.49;566.91;508.54;469.4;565.71;1;1
438.15;512.63;456.1;420.79;500.43;2;1
432.08;504.45;447.67;413.44;430.83;2;1
425.05;520.52;453.74;426.77;430.91;2;1
429.95;504.62;447.27;414.61;447.04;2;1
439.58;526.58;476.84;423.06;568.42;2;1
429.15;519.97;443.37;433.77;474.67;2;1
426.55;510.3;463.1;474.11;470.48;2;1
510.29;586.55;524.14;526.33;628.57;1;1
503.22;589.4;541.16;509.47;704.67;1;1
563.35;606.59;554.7;549.14;715.65;1;2
531.13;613.14;550.67;552.16;661.63;1;1
504.22;574.25;523.47;483.71;651.49;1;1
551.03;618.11;552.99;549.42;800.50;1;2
489.56;584.22;502.08;519.03;644.21;1;1
466.52;546.7;496.58;448.47;562.08;2;1
480.52;557.4;507.79;467.19;581.54;2;1
532.83;609.88;542.78;557.97;735.56;1;1
516.15;596.59;558.99;520.04;617.33;1;1
462.39;543.91;485.03;449.2;610.00;1;1
446.65;528.3;473.85;430.31;505.88;2;1
447.06;529.29;468.9;437.98;497.71;2;1
441.87;530.31;480.05;425.75;492.14;2;1
459.87;524.89;494.21;447.06;567.33;2;1
443.91;518.8;452.64;421.29;461.61;2;1
448.71;520.23;469.13;428.71;498.05;2;1
445.94;531.93;470.75;399.8;501.33;2;1
565.28;622.05;564.55;594.88;678.17;1;1
479.95;557.98;520.93;453.93;548.80;1;1
439.43;532.81;492.41;440.72;532.86;2;1
472.16;546.8;491.52;448.2;531.92;2;1
440.17;527.47;469.85;421.18;484.44;2;1
453.7;534.69;480.34;433.42;508.78;2;1
456.66;526.7;469.16;437.01;507.16;2;1
441.68;526.05;473.19;420.26;489.09;2;1
453.77;525.03;469.18;444.45;505.08;2;1
443.82;530.26;469.41;436.25;508.60;2;1
429.23;516.16;458.19;425.95;497.21;2;1
466.06;524.98;479.24;501.3;589.23;1;1
438.88;518.08;459.88;418.45;480.12;2;1
514.87;525.43;476.3;487.7;532.73;1;1
418.79;516.53;448.49;414.83;482.67;2;1
439.22;519.2;462.08;420.81;498.61;2;1
515.66;589.54;539.13;524.62;584.44;1;1
484.35;579.51;520.95;451.09;660.00;1;1
443.41;524.66;454.85;439.12;482.67;2;1
442.69;513.28;457.21;420.54;452.86;1;1
435.04;516.62;455.63;416.66;506.67;2;1
439.11;497.35;455.17;407.73;453.00;2;1
433.21;518.09;460.77;438.66;466.43;2;1
433.67;497.1;446.67;424.44;468.00;2;1
427.02;512.57;457.68;444.85;495.00;2;1
439.95;542.2;476.5;422.84;527.11;2;1
429.08;530.7;445.76;434.38;454.55;2;1
424.45;508.89;449.06;422.64;410.39;2;1
421.15;509.74;454.75;417.06;463.08;2;1
448.24;548.36;493.22;454.37;564.04;2;1
422.38;512.4;447.14;412.08;490.00;2;1
432.37;510.1;468.78;422.31;481.54;2;1
442.6;522.19;448.3;440.26;493.00;2;1
432.92;515.82;457.7;422.27;481.21;2;1
455.24;530.66;490.4;450.68;517.14;1;1
483.52;555.85;517.75;452.65;530.00;1;1
438.04;524.65;480.33;434.35;524.87;2;1
436.91;511.82;462.36;419.68;475.28;2;1
432.12;518.85;460.14;409.74;469.60;2;1
435.92;507.79;444.53;419;450.34;2;1
428.29;511.61;452.2;427.2;472.83;2;1
428.35;526.77;474.6;409.91;442.22;2;1
433.9;502.84;450.46;426.25;441.01;2;1
422.01;506.9;446.6;411.82;520.00;2;1
445.84;519.08;453.1;443.44;484.90;2;1
441.21;517.89;453.33;431.88;475.78;2;1
429.08;502.19;429.96;422.15;452.36;2;1
416.9;477.73;409.56;406.74;386.05;2;1
